FACID	JURISID	JURISSIZE	WEIGHT	NAME	YEAR	CONFPOP	CONFPOP_FLAG	NCONPOP	NCONPOP_FLAG	TOTPOP	TOTPOP_FLAG	WEEK	WEEK_FLAG	WEEKN	WEEKN_FLAG	NONCITZ	NONCITZ_FLAG	ADULTM	ADULTM_FLAG	ADULTF	ADULTF_FLAG	JUVM	JUVM_FLAG	JUVF	JUVF_FLAG	TOTGENDER	TOTGENDER_FLAG	ADLTJUV	ADLTJUV_FLAG	CONV	CONV_FLAG	CONVUNSENT	CONVUNSENT_FLAG	CONVSENT	CONVSENT_FLAG	UNCONV	UNCONV_FLAG	UNCONVTRIAL	UNCONVTRIAL_FLAG	UNCONVHOLD	UNCONVHOLD_FLAG	UNCONVOTHER	UNCONVOTHER_FLAG	TOTCONVSTATUS	TOTCONVSTATUS_FLAG	FELONY	FELONY_FLAG	MISD	MISD_FLAG	OTHEROFFSPEC	OTHEROFF	OTHEROFF_FLAG	TOTOFF	TOTOFF_FLAG	WHITE	WHITE_FLAG	BLACK	BLACK_FLAG	HISP	HISP_FLAG	AIAN	AIAN_FLAG	ASIAN	ASIAN_FLAG	NHOPI	NHOPI_FLAG	TWORACE	TWORACE_FLAG	OTHERRACESPEC	OTHERRACE	OTHERRACE_FLAG	RACEDK	RACEDK_FLAG	RACETOTAL	RACETOTAL_FLAG	MARSHALS	MARSHALS_FLAG	BOP	BOP_FLAG	ICE	ICE_FLAG	BIA	BIA_FLAG	S3Q10A5SPEC	S3Q10A5	S3Q10A5_FLAG	INSTATEPRIS	INSTATEPRIS_FLAG	OUTSTATEPRIS	OUTSTATEPRIS_FLAG	TRIBAL	TRIBAL_FLAG	INSTATEJAIL	INSTATEJAIL_FLAG	OUTSTATEJAIL	OUTSTATEJAIL_FLAG	S3Q10E	S3Q10E_FLAG	PEAKDATE	PEAKPOP	PEAKPOP_FLAG	ADPMALE	ADPMALE_FLAG	ADPFEMALE	ADPFEMALE_FLAG	ADP	ADP_FLAG	RATED	RATED_FLAG	ADMISMALE	ADMISMALE_FLAG	ADMISFEMALE	ADMISFEMALE_FLAG	ADMIS	ADMIS_FLAG	RELEASEMALE	RELEASEMALE_FLAG	RELEASEFEMALE	RELEASEFEMALE_FLAG	RELEASE	RELEASE_FLAG	EMONITOR	EMONITOR_FLAG	HOMEDETN	HOMEDETN_FLAG	COMMSRV	COMMSRV_FLAG	DAYREPORT	DAYREPORT_FLAG	PRETRIAL	PRETRIAL_FLAG	ALTWORK	ALTWORK_FLAG	TREATMENT	TREATMENT_FLAG	OTRNONCONFSPEC	OTRNONCONF	OTRNONCONF_FLAG	NONCONFD	NONCONFD_FLAG	COST	COST_FLAG	CORRSTAFF	CORRSTAFF_FLAG	CORRSTAFFMALE	CORRSTAFFMALE_FLAG	CORRSTAFFFEMALE	CORRSTAFFFEMALE_FLAG	OTHERSTAFF	OTHERSTAFF_FLAG	OTHERSTAFFMALE	OTHERSTAFFMALE_FLAG	OTHERSTAFFFEMALE	OTHERSTAFFFEMALE_FLAG	TOTALSTAFF	TOTALSTAFF_FLAG	CORRWHITE	CORRWHITE_FLAG	CORRBLACK	CORRBLACK_FLAG	CORRHISP	CORRHISP_FLAG	CORRAIAN	CORRAIAN_FLAG	CORRASIAN	CORRASIAN_FLAG	CORRNHOPI	CORRNHOPI_FLAG	CORRTWORACE	CORRTWORACE_FLAG	CORROTHERRACESPEC	CORROTHERRACE	CORROTHERRACE_FLAG	CORRRACEDK	CORRRACEDK_FLAG	CORRRACETOTAL	CORRRACETOTAL_FLAG
141001001061000000000	141001001	2	1.0037784781	Adams Co. Jail	2013	76	0	0	0	76	0	1	0	4	0	0	0	60	0	16	0	0	0	0	0	76	0	0	0	59	0	-1	-1	-1	-1	17	0	-1	-1	-1	-1	-1	-1	76	0	-1	-1	-1	-1	 	-1	-1	76	0	33	3	2	3	40	3	0	3	1	3	0	3	0	3	 	0	3	0	3	76	0	0	0	0	0	0	0	0	0	 	0	0	7	0	0	0	0	0	0	0	0	0	7	0	-1	-1	-1	60	0	16	0	76	0	120	0	1702	1	453	1	2155	1	-1	-1	-1	-1	2327	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	23	0	17	0	6	0	1	0	1	0	0	0	24	0	21	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	23	0
151001001061000000000	151001001	2	1.1264478118	Adams Co. Jail	2013	68	0	0	0	68	0	1	0	0	1	5	1	53	0	15	0	0	0	0	0	68	0	0	0	10	1	0	1	10	1	58	1	58	1	0	1	0	1	68	0	54	1	14	1	 	0	1	68	0	62	1	4	1	2	1	0	1	0	1	0	1	0	1	 	0	1	0	1	68	0	0	0	0	0	0	0	0	0	 	0	0	3	1	0	1	0	0	0	0	0	0	3	0	1	80	0	50	1	13	1	63	0	60	0	756	0	255	0	1011	0	-1	-1	-1	-1	724	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	767600	0	16	0	11	0	5	0	5	0	0	0	5	0	21	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	16	0
161002002061000000000	161002002	1	1.039356172	Adams Co. Jail	2013	6	0	0	0	6	0	0	0	-1	1	6	0	3	0	3	0	0	0	0	0	6	0	0	0	2	0	0	0	2	0	4	0	4	0	0	0	0	0	6	0	2	0	4	0	 	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	6	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	8	1	9	1	17	1	22	0	15	1	25	1	40	1	9	1	9	1	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	150000	1	11	0	6	0	5	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	11	0
251001001061000000000	251001001	2	1.2006770782	Adams Co. Jail	2013	62	0	0	0	62	0	0	0	-1	1	0	0	61	0	1	0	0	0	0	0	62	0	0	0	3	0	0	0	3	0	59	0	58	0	1	0	0	0	62	0	50	0	12	0	 	0	0	62	0	11	0	50	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	62	0	0	0	1	0	0	0	0	0	 	0	0	3	0	0	0	0	0	58	0	0	0	62	0	6	74	0	60	0	5	0	65	0	144	0	1003	0	56	0	1059	0	889	0	196	0	1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1091350	0	13	0	7	0	6	0	2	0	2	0	0	0	15	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	13	0
281001001061000000000	281001001	1	1.0271971655	Adams Co. Jail	2013	25	0	0	0	25	0	0	0	-1	1	1	0	25	0	0	0	0	0	0	0	25	0	0	0	2	0	0	0	2	0	23	0	21	0	2	0	0	0	25	0	17	0	8	0	 	0	0	25	0	18	0	3	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	25	0	2	0	0	0	1	0	0	0	 	0	0	2	0	0	0	0	0	7	0	0	0	12	0	9	31	0	32	0	0	0	32	0	40	0	844	1	154	1	998	1	844	1	154	1	998	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1660635	0	11	0	9	0	2	0	2	0	1	0	1	0	13	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	11	0
481001001061000000000	481001001	1	1.1286219098	Adams Co. Jail	2013	19	0	0	0	19	0	0	0	-1	1	15	0	17	0	2	0	0	0	0	0	19	0	0	0	2	0	0	0	2	0	17	0	17	0	0	0	0	0	19	0	17	0	2	0	 	0	0	19	0	6	0	0	0	13	0	0	0	0	0	0	0	0	0	 	0	0	0	0	19	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	25	0	17	0	2	0	19	0	28	0	649	1	20	1	669	1	660	1	10	1	670	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	160000	1	6	1	5	1	1	1	0	0	0	0	0	0	6	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	 	0	0	0	0	6	1
501001001061000000000	501001001	2	1.065989151	Adams Co. Jail	2013	44	0	7	0	51	0	1	0	0	0	0	0	42	0	2	0	0	0	0	0	44	0	0	0	32	0	19	0	13	0	12	0	12	0	0	0	0	0	44	0	35	0	7	0	Civil-ChildSupport	2	0	44	0	39	0	1	0	1	0	1	0	0	0	0	0	2	0	 	0	0	0	0	44	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	59	0	51	0	9	0	60	0	112	0	870	0	278	0	1148	0	42	0	2	0	44	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	7	0	1817258	0	17	0	8	0	9	0	0	0	0	0	0	0	17	0	16	0	0	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	17	0
061001001061000000000	061001001	6	1.0644577388	Adams County Detention Facility	2013	930	0	285	0	1215	0	0	0	-1	1	104	0	823	0	107	0	0	0	0	0	930	0	0	0	485	0	63	0	422	0	445	0	445	0	0	0	0	0	930	0	524	0	406	0	 	0	0	930	0	0	0	93	0	828	0	2	0	7	0	0	0	0	0	 	0	0	0	0	930	0	1	0	0	0	104	0	0	0	 	0	0	85	0	0	0	0	0	14	0	2	0	206	0	18	982	0	913	0	133	0	1046	0	1461	0	13815	0	2065	0	15880	0	13738	0	2053	0	15791	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	 	0	0	285	0	28125099	0	234	0	167	0	67	0	34	0	4	0	30	0	268	0	183	0	11	0	35	0	1	0	4	0	0	0	0	0	 	0	0	0	0	234	0
351001001060100000000	351001001	1	1.2255793225	Adams County Jail	2013	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	 	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	1	0	1	0	2	0	7	0	80	0	20	0	100	0	80	0	20	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	87500	0	5	0	2	0	3	0	1	0	1	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	5	0
361001001061000000000	361001001	2	1.0105075683	Adams County Jail	2013	57	0	0	0	57	0	0	0	-1	1	0	0	39	0	18	0	0	0	0	0	57	0	0	0	20	0	14	0	6	0	37	0	37	0	0	0	0	0	57	0	42	0	15	0	 	0	0	57	0	56	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	57	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	66	0	46	0	13	0	59	0	38	0	815	0	317	0	1132	0	827	0	314	0	1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	606000	0	6	0	4	0	2	0	3	0	1	0	2	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	6	0
012037001061000000000	012037001	1	1.1324787021	Adamsville City Jail	2013	5	0	0	1	5	0	0	0	-1	1	0	0	5	0	0	0	0	0	0	0	5	0	0	0	5	0	2	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	 	0	0	5	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	22	0	10	1	4	1	14	1	26	0	788	1	197	1	985	1	780	1	194	1	974	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	365200	1	12	0	5	0	7	0	0	0	0	0	0	0	12	1	10	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	12	0
051054053060000003900	051054053	6	1.0840869366	Adult Pretrial Facility	2013	371	0	0	0	371	0	0	0	-1	1	-1	-1	321	0	50	0	0	0	0	0	371	0	0	0	119	0	0	0	119	0	252	0	249	0	3	0	0	0	371	0	334	0	37	0	 	0	0	371	0	97	0	19	0	243	0	4	0	8	0	0	0	0	0	 	0	0	0	0	371	0	0	0	0	0	0	0	0	0	 	0	0	3	0	0	0	0	0	0	0	0	0	3	0	2	399	0	329	0	47	0	376	0	384	0	0	0	0	0	0	0	2465	0	471	0	2936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	9073756	0	76	0	65	0	11	0	8	0	4	0	4	0	84	0	32	0	2	0	40	0	0	0	1	0	1	0	0	0	 	0	0	0	0	76	0
411002002061000000000	411002002	4	1.0067047443	Aiken Co. Det. Ctr.	2013	320	0	0	0	320	0	1	0	6	1	5	1	267	0	44	0	7	1	2	1	320	0	9	0	60	1	0	1	60	1	260	1	250	1	10	1	0	1	320	0	200	1	120	1	 	0	0	320	0	145	1	165	1	10	1	0	0	0	0	0	0	0	0	 	0	0	0	0	320	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	2	1	0	0	2	1	16	366	0	275	0	50	0	325	0	317	0	4200	0	1412	0	5612	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	4500000	1	72	0	60	1	12	1	7	0	3	0	4	0	79	0	53	0	18	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	72	0
241001001061000000000	241001001	2	1.0001563722	Aitkin Co. Jail	2013	43	0	0	0	43	0	0	0	-1	1	0	0	35	0	8	0	0	0	0	0	43	0	0	0	25	0	14	0	11	0	18	0	16	0	2	0	0	0	43	0	11	0	32	0	 	0	0	43	0	25	0	7	0	0	0	11	0	0	0	0	0	0	0	 	0	0	0	0	43	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	43	0	44	0	11	0	55	0	89	0	787	0	253	0	1040	0	423	0	139	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	453263	0	15	0	8	0	7	0	7	0	3	0	4	0	22	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	15	0
012059001061000000000	012059001	1	1.1324787021	Alabaster City Jail	2013	5	1	0	1	5	1	0	0	-1	1	0	1	3	1	2	1	0	1	0	1	5	1	0	0	0	1	0	1	0	1	5	1	5	1	0	1	0	1	5	1	0	1	5	1	 	0	1	5	1	4	1	1	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	5	1	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	0	1	21	10	1	2	1	1	1	3	1	12	1	758	1	328	1	1086	1	758	1	328	1	1086	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	218951	1	2	1	2	1	0	1	0	1	0	1	0	1	2	1	2	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	2	1
101001001060100000000	101001001	6	1.0460018682	Alachua County Jail	2013	805	0	0	0	805	0	1	0	18	0	0	0	696	0	106	0	3	0	0	0	805	0	3	0	229	0	16	0	213	0	576	0	575	0	1	0	0	0	805	0	680	0	124	0	nonchargeableoffense-otherjurisdiction	1	0	805	0	308	0	497	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	805	0	4	0	0	0	10	0	0	0	 	0	0	35	0	2	0	0	0	50	0	7	0	108	0	7	852	0	787	0	168	0	955	0	1143	0	12879	0	2944	0	15823	0	9998	1	2195	1	12193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	26893514	0	244	0	174	0	70	0	94	0	26	0	68	0	338	0	144	0	85	0	9	0	0	0	3	0	0	0	3	0	 	0	0	0	0	244	0
101001001060100000000	101001001	6	1.0460018682	Alachua County Work Release	2013	54	0	0	0	54	0	0	0	-1	1	0	0	46	0	8	0	0	0	0	0	54	0	0	0	54	0	0	0	54	0	0	0	0	0	0	0	0	0	54	0	44	0	10	0	 	0	0	54	0	27	0	24	0	1	0	1	0	0	0	0	0	1	0	 	0	0	0	0	54	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	66	0	39	0	9	0	48	0	65	0	198	0	42	0	240	0	191	1	35	1	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1177942	0	10	0	6	0	4	0	2	0	1	0	1	0	12	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	10	0
341001001061000000000	341001001	4	1.0410649551	Alamance County Jail	2013	426	0	0	0	426	0	1	0	12	0	0	0	391	0	31	0	4	0	0	0	426	0	4	0	66	0	0	0	66	0	360	0	275	0	0	0	85	0	426	0	251	1	90	1	FEDS-USMS	85	0	426	0	122	1	211	1	37	1	1	0	0	0	0	0	0	0	 	0	0	55	0	426	0	85	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	22	0	0	0	107	0	14	479	0	410	1	51	1	461	1	476	0	7971	0	1987	0	9958	0	7921	0	2002	0	9923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	114	0	85	0	29	0	10	0	8	0	2	0	124	0	91	0	23	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	114	0
051001001060000001100	051001001	6	1.0840869366	Alameda Co. - Glenn Dyer Detention Facility	2013	408	1	1645	1	2053	1	0	0	-1	1	0	1	408	1	0	0	0	0	0	0	408	1	0	0	32	1	0	1	32	1	376	1	376	1	0	0	0	0	408	1	392	1	16	1	 	0	0	408	1	68	1	166	1	146	1	0	1	7	1	5	1	0	1	 	0	1	16	1	408	1	269	1	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	269	1	14	455	1	424	1	0	0	424	1	834	1	14681	1	2534	1	17215	1	14645	1	2569	1	17214	1	0	0	0	0	0	0	0	0	0	0	1645	1	0	0	 	0	0	1645	1	28875554	1	82	0	78	0	4	0	57	0	21	0	36	0	139	0	50	0	14	0	8	0	0	0	10	0	0	0	0	0	 	0	0	0	0	82	0
051001001060000001100	051001001	6	1.0840869366	Alameda County Santa Rita Jail: Rehabilitation Facility	2013	2914	1	0	0	2914	1	0	0	-1	1	0	0	2588	1	326	1	0	0	0	0	2914	1	0	0	2235	1	0	0	2235	1	679	1	679	1	0	0	0	0	2914	1	2629	1	285	1	 	0	0	2914	1	521	1	1544	1	636	1	0	0	26	1	27	1	0	0	1	1	1	159	1	2914	1	50	1	0	0	0	0	0	0	 	0	0	60	1	0	0	0	0	0	0	0	0	110	1	3	2998	1	2540	1	313	1	2853	1	4000	1	30537	1	9067	1	39604	1	30485	1	9082	1	39567	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	124420122	1	353	0	299	0	54	0	216	0	101	0	115	0	569	0	223	0	38	0	55	0	1	0	31	0	1	0	4	0	 	0	0	0	0	353	0
061002002061000000000	061002002	2	1.0644577388	Alamosa Co. Detention Center	2013	68	0	0	0	68	0	1	0	0	0	1	0	54	0	14	0	0	0	0	0	68	0	0	0	21	1	0	0	21	1	47	1	47	1	0	0	0	0	68	0	24	0	44	0	 	0	0	68	0	62	0	1	0	4	0	0	0	0	0	0	0	0	0	 	0	0	1	0	68	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	89	0	75	0	15	0	90	0	85	0	835	0	324	0	1159	0	884	0	330	0	1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2408104	0	28	0	27	0	1	0	8	0	3	0	5	0	36	0	14	0	0	0	11	0	0	0	2	0	0	0	0	0	 	0	0	1	0	28	0
331001001061000000000	331001001	5	1.0591577412	Albany Co. Corr. Fac.	2013	744	0	5	0	749	0	1	0	9	0	18	0	630	0	91	0	23	0	0	0	744	0	23	0	93	0	0	0	93	0	651	0	406	0	218	0	27	0	744	0	290	1	454	1	 	0	0	744	0	301	0	370	0	66	0	2	0	2	0	0	0	0	0	 	0	0	3	0	744	0	36	0	0	0	18	0	0	0	 	0	0	10	0	0	0	0	0	207	0	0	0	271	0	8	794	0	677	0	97	0	774	0	1043	0	5966	0	1353	0	7319	0	5963	0	1367	0	7330	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	 	0	0	5	0	44992024	0	312	0	293	0	19	0	64	0	43	0	21	0	376	0	286	0	20	0	5	0	0	0	1	0	0	0	0	0	 	0	0	0	0	312	0
511001001061000000000	511001001	1	1	Albany Co. Det. Ctr.	2013	44	0	0	0	44	0	0	0	-1	1	0	0	38	0	6	0	0	0	0	0	44	0	0	0	20	1	6	1	14	1	24	1	22	1	2	1	0	1	44	0	29	0	15	0	 	0	0	44	0	29	0	4	0	8	0	3	0	0	0	0	0	0	0	 	0	0	0	0	44	0	0	0	0	0	0	0	0	0	 	0	0	4	0	0	0	0	0	1	0	1	0	6	0	8	60	0	38	0	6	0	44	0	68	0	1478	1	221	1	1699	1	1440	1	215	1	1655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2054490	1	19	0	17	0	2	0	7	0	4	0	3	0	26	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	19	0
471002002062000000000	476002002	4	1.062226707	Albemarle Charlottesville Regional Jail	2013	466	1	4	1	470	1	1	0	15	1	26	1	410	1	56	1	0	0	0	0	466	1	0	0	23	3	-1	1	-1	1	443	3	-1	1	-1	1	-1	1	466	1	-1	1	-1	1	 	-1	-1	466	1	290	3	160	3	14	3	2	3	0	3	0	3	0	3	 	0	3	0	3	466	1	9	0	0	0	4	0	0	0	 	0	0	0	0	0	0	0	0	15	1	0	0	28	1	13	482	1	400	1	75	1	475	1	322	1	4411	1	1159	1	5570	0	3980	1	1103	1	5083	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	4	1	1500000	1	0	3	0	3	0	3	0	3	0	3	0	3	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
341070070060100000000	346070070	3	1.0410649551	Albemarle District Jail	2013	118	0	0	0	118	0	1	0	4	1	9	1	105	0	13	0	0	0	0	0	118	0	0	0	6	0	0	0	6	0	112	0	112	0	0	0	0	0	118	0	63	1	24	1	Federal	31	1	118	0	24	0	85	0	9	0	0	0	0	0	0	0	0	0	 	0	0	0	0	118	0	30	0	0	0	2	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	32	1	13	147	0	121	1	18	1	139	1	248	0	1944	0	522	0	2466	0	1969	0	520	0	2489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	4080580	1	50	0	29	0	21	0	4	0	4	0	0	0	54	0	27	0	19	0	3	0	1	0	0	0	0	0	0	0	 	0	0	0	0	50	0
012048001061000000000	012048001	1	1.1324787021	Albertville City Jail	2013	24	1	0	0	24	1	1	0	6	0	0	1	20	0	4	0	0	0	0	0	24	1	0	0	20	1	0	1	20	1	4	1	4	1	0	1	0	1	24	1	0	1	24	1	 	0	1	24	1	20	1	2	1	2	1	0	0	0	0	0	0	0	0	 	0	0	0	0	24	1	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	0	1	10	30	0	25	1	6	1	31	1	48	1	1297	1	488	1	1785	0	1284	0	476	0	1760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	25000	0	8	1	4	1	4	1	9	1	5	1	4	1	17	1	8	1	0	1	0	1	0	0	0	1	0	1	0	1	 	0	1	0	1	8	1
231001001061000000000	231001001	1	1.1816735088	Alcona Co. Jail	2013	23	0	0	0	23	0	1	0	0	0	0	0	15	0	8	0	0	0	0	0	23	0	0	0	18	0	0	0	18	0	5	0	5	0	0	0	0	0	23	0	10	0	13	0	 	0	0	23	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	23	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	3	0	0	0	3	0	22	33	0	15	0	4	0	19	0	31	0	444	0	124	0	568	0	450	0	117	0	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	622625	0	9	0	8	0	1	0	5	0	4	0	1	0	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	9	0
012062001061000000000	012062001	1	1.1324787021	Alexander City Jail	2013	7	0	0	0	7	0	0	0	-1	1	0	0	6	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	5	0	2	0	0	0	7	0	2	0	5	0	 	0	0	7	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9	0	3	1	1	1	4	1	26	0	1052	1	393	1	1445	1	1046	1	392	1	1438	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	213655	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	0
341002002061000000000	341002002	2	1.0410649551	Alexander County Jail	2013	118	0	0	0	118	0	1	0	3	1	4	0	107	0	9	0	1	0	1	0	118	0	2	0	9	0	0	0	9	0	109	0	109	0	0	0	0	0	118	0	80	1	36	1	CRV	2	1	118	0	90	1	19	1	7	1	1	1	1	1	0	1	0	1	 	0	1	0	1	118	0	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	35	1	0	1	35	1	22	120	0	61	1	16	1	77	0	152	0	1546	0	584	0	2130	0	1492	0	581	0	2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1500000	1	32	0	24	0	8	0	1	0	1	0	0	0	33	0	29	0	2	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	32	0
371002002061000000000	371002002	1	1.5074242513	Alfalfa County Jail	2013	8	0	0	0	8	0	0	0	-1	1	0	0	5	0	3	0	0	0	0	0	8	0	0	0	1	0	0	0	1	0	7	0	6	0	1	0	0	0	8	0	6	0	2	0	 	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	8	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	3	0	0	0	3	0	3	11	0	5	0	3	0	8	0	14	0	187	0	68	0	255	0	184	0	66	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	9	0	5	0	4	0	1	0	0	0	1	0	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	9	0
231002002061000000000	231002002	1	1.1816735088	Alger Co. Jail	2013	19	0	0	0	19	0	1	0	1	0	0	0	14	0	4	0	0	0	1	0	19	0	1	0	8	0	0	0	8	0	11	0	11	0	0	0	0	0	19	0	5	0	14	0	 	0	0	19	0	17	0	0	0	0	0	2	0	0	0	0	0	0	0	 	0	0	0	0	19	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	19	0	0	0	19	0	31	19	0	14	0	5	0	19	0	28	0	14	0	5	0	19	0	185	0	39	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	845344	1	16	0	13	0	3	0	2	0	1	0	1	0	18	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	 	0	0	0	0	16	0
